0	1	0.295	8.091	1.842	-0.597
10	1	1.031	7.852	1.842	-0.597
10	2	0.279	9.989	1.962	-0.326
20	1	1.768	7.613	1.869	-0.623
20	2	1.064	9.859	1.961	-0.325
30	1	2.515	7.364	1.909	-0.663
30	2	1.848	9.729	1.906	-0.403
40	1	3.279	7.099	1.910	-0.663
40	2	2.611	9.567	1.882	-0.436
50	1	4.043	6.834	2.019	-0.539
50	2	3.363	9.393	1.871	-0.479
60	1	4.851	6.618	2.066	-0.486
60	2	4.112	9.202	1.773	-0.862
70	1	5.677	6.424	2.066	-0.486
70	2	4.821	8.857	1.774	-0.862
80	1	6.503	6.229	2.050	-0.453
80	2	5.531	8.512	1.783	-0.904
80	3	0.078	8.752	1.452	-0.740
90	1	7.324	6.048	2.050	-0.452
90	2	6.244	8.151	1.796	-0.967
90	3	0.659	8.456	1.452	-0.740
100	1	8.144	5.867	2.059	-0.436
100	2	6.962	7.764	1.796	-0.967
100	3	1.240	8.160	1.470	-0.724
110	1	8.967	5.693	2.141	-0.288
110	2	7.681	7.377	1.847	-0.911
110	3	1.828	7.871	1.540	-0.663
120	1	9.824	5.577	2.141	-0.288
120	2	8.419	7.013	1.899	-0.856
120	3	2.444	7.605	1.540	-0.663
130	1	10.680	5.462	2.116	-0.306
130	2	9.179	6.670	1.919	-0.795
130	3	3.060	7.340	1.567	-0.658
140	1	11.527	5.340	2.017	-0.378
140	2	9.947	6.352	1.999	-0.549
140	3	3.687	7.077	1.595	-0.653
150	1	12.333	5.188	2.017	-0.378
150	2	10.746	6.133	1.999	-0.549
150	3	4.324	6.816	1.595	-0.652
160	1	13.140	5.037	2.029	-0.359
160	2	11.546	5.913	1.970	-0.181
160	3	4.962	6.555	1.571	-0.636
170	1	13.952	4.894	2.077	-0.282
170	2	12.334	5.840	1.957	-0.024
170	3	5.591	6.301	1.514	-0.597
180	1	14.782	4.781	2.077	-0.283
180	2	13.117	5.831	1.950	0.005
180	3	6.197	6.062	1.515	-0.597
190	2	13.897	5.833	1.920	0.119
190	3	6.802	5.823	1.515	-0.597
200	2	14.665	5.881	1.920	0.119
200	3	7.408	5.585	1.773	-0.530
210	3	8.118	5.372	1.774	-0.530
220	3	8.827	5.160	1.773	-0.530
