0	1	9.050	6.038	0.939	0.193
0	2	11.344	7.398	0.928	-0.032
0	3	6.082	3.604	0.696	1.020
0	4	2.273	6.205	0.460	0.280
0	5	13.680	6.539	-1.801	0.252
0	6	14.122	5.561	-0.601	0.213
0	7	13.659	2.387	-0.930	0.398
0	8	14.080	3.198	-0.866	0.250
0	9	14.354	7.852	-0.171	0.567
0	10	1.073	8.281	0.677	0.034
0	11	0.884	7.900	0.407	-0.019
0	12	0.484	7.876	0.464	0.113
0	13	0.210	7.375	0.459	0.127
0	14	11.449	9.499	0.105	0.052
0	15	10.839	9.236	0.454	-0.020
0	16	10.229	9.523	0.509	-0.100
0	21	9.787	1.527	0.113	0.085
0	22	9.324	0.477	0.125	0.298
0	25	10.965	12.864	0.058	-0.530
0	213	4.399	11.265	-0.343	0.752
0	214	3.957	11.241	-0.345	0.578
0	215	4.672	10.191	-0.175	0.705
0	216	4.251	10.000	-0.144	0.760
0	217	7.682	4.702	0.064	0.044
0	218	3.704	3.699	-0.247	0.112
0	219	7.303	3.246	-0.013	0.081
0	220	8.208	4.153	-0.061	0.014
0	273	15.006	7.542	-0.138	0.398
0	409	11.302	4.535	-0.182	-0.350
10	1	9.425	6.115	0.939	0.194
10	2	11.715	7.386	0.928	-0.031
10	3	6.361	4.012	0.696	1.020
10	4	2.457	6.317	0.460	0.279
10	5	12.960	6.640	-1.801	0.252
10	6	13.882	5.646	-0.601	0.213
10	7	13.287	2.546	-0.929	0.397
10	8	13.734	3.298	-0.866	0.251
10	9	14.285	8.079	-0.171	0.567
10	10	1.344	8.295	0.676	0.034
10	11	1.047	7.892	0.407	-0.020
10	12	0.669	7.921	0.464	0.114
10	13	0.394	7.425	0.459	0.127
10	14	11.491	9.519	0.105	0.052
10	15	11.020	9.228	0.454	-0.021
10	16	10.432	9.483	0.508	-0.099
10	21	9.832	1.562	0.113	0.085
10	22	9.373	0.597	0.125	0.298
10	23	0.841	3.953	0.557	0.211
10	25	10.989	12.652	0.013	-0.616
10	213	4.261	11.566	-0.343	0.752
10	214	3.819	11.472	-0.346	0.578
10	215	4.602	10.473	-0.176	0.705
10	216	4.194	10.304	-0.143	0.759
10	217	7.708	4.719	0.064	0.044
10	218	3.605	3.744	-0.247	0.112
10	219	7.298	3.278	-0.013	0.081
10	220	8.184	4.158	-0.061	0.014
10	273	14.951	7.701	-0.138	0.397
10	409	11.229	4.395	-0.182	-0.350
20	1	9.801	6.193	0.938	0.193
20	2	12.086	7.373	0.928	-0.032
20	3	6.639	4.420	0.696	1.020
20	4	2.641	6.429	0.460	0.280
20	5	12.239	6.741	-1.759	0.434
20	6	13.641	5.731	-0.586	0.190
20	7	12.916	2.705	-0.930	0.398
20	8	13.388	3.398	-0.866	0.250
20	9	14.217	8.305	-0.171	0.567
20	10	1.614	8.309	0.677	0.034
20	11	1.210	7.884	0.408	-0.019
20	12	0.855	7.967	0.464	0.113
20	13	0.578	7.476	0.459	0.126
20	14	11.533	9.540	0.105	0.052
20	15	11.202	9.220	0.422	-0.020
20	16	10.635	9.443	0.509	-0.100
20	17	15.094	0.903	-1.732	0.920
20	21	9.877	1.596	0.113	0.085
20	22	9.423	0.716	0.125	0.298
20	23	1.063	4.038	0.557	0.211
20	25	10.994	12.405	-0.169	-0.959
20	213	4.124	11.867	-0.406	0.584
20	214	3.680	11.703	-0.345	0.578
20	215	4.532	10.755	-0.175	0.705
20	216	4.137	10.607	-0.144	0.760
20	217	7.733	4.736	0.064	0.044
20	218	3.507	3.789	-0.246	0.112
20	219	7.293	3.310	-0.012	0.081
20	220	8.160	4.164	-0.061	0.014
20	273	14.895	7.860	-0.138	0.398
20	409	11.157	4.255	-0.207	-0.339
30	1	10.176	6.270	0.968	0.225
30	2	12.457	7.361	0.964	-0.033
30	3	6.918	4.828	0.706	0.874
30	4	2.825	6.541	0.120	0.060
30	5	11.536	6.915	-1.695	0.707
30	6	13.407	5.807	-0.526	0.100
30	7	12.544	2.864	-0.846	0.660
30	8	13.041	3.498	-0.876	0.276
30	9	14.149	8.532	-0.171	0.567
30	10	1.885	8.322	0.671	0.140
30	11	1.373	7.876	0.500	-0.094
30	12	1.040	8.012	0.464	0.114
30	13	0.761	7.527	0.459	0.127
30	14	11.576	9.561	0.105	0.052
30	15	11.371	9.212	0.139	-0.017
30	16	10.839	9.403	0.200	0.156
30	17	14.401	1.271	-1.732	0.920
30	18	14.763	3.560	-0.769	0.505
30	21	9.922	1.630	0.113	0.085
30	22	9.473	0.835	0.121	0.269
30	23	1.286	4.122	0.557	0.211
30	25	10.926	12.022	-0.169	-0.959
30	213	3.962	12.100	-0.432	0.511
30	214	3.542	11.934	-0.449	0.485
30	215	4.462	11.037	-0.314	0.697
30	216	4.079	10.911	-0.269	0.592
30	217	7.759	4.754	0.064	0.044
30	218	3.408	3.833	-0.470	0.066
30	219	7.288	3.342	-0.013	0.081
30	220	8.135	4.169	-0.061	0.014
30	273	14.840	8.019	-0.139	0.398
30	409	11.074	4.119	-0.442	-0.239
40	1	10.563	6.360	1.037	0.298
40	2	12.843	7.347	1.107	-0.041
40	3	7.200	5.177	0.707	0.857
40	4	2.873	6.565	0.035	0.005
40	5	10.858	7.198	-1.695	0.707
40	6	13.196	5.847	-0.526	0.100
40	7	12.206	3.128	-0.846	0.660
40	8	12.691	3.609	-0.877	0.279
40	9	14.080	8.759	-0.082	0.185
40	10	2.153	8.378	0.666	0.246
40	11	1.573	7.839	0.511	-0.103
40	12	1.226	8.058	0.574	0.064
40	13	0.945	7.578	0.484	0.070
40	14	11.618	9.582	0.105	0.052
40	15	11.426	9.205	0.139	-0.018
40	16	10.919	9.466	0.200	0.156
40	17	13.708	1.639	-1.648	0.933
40	18	14.456	3.762	-0.769	0.505
40	21	9.967	1.664	0.113	0.085
40	22	9.522	0.943	0.108	0.153
40	23	1.509	4.206	0.568	0.363
40	24	0.349	2.976	1.421	0.388
40	25	10.859	11.638	-0.183	-0.841
40	213	3.789	12.305	-0.433	0.511
40	214	3.363	12.128	-0.475	0.462
40	215	4.336	11.316	-0.373	0.693
40	216	3.972	11.148	-0.323	0.520
40	217	7.785	4.772	0.064	0.044
40	218	3.220	3.860	-0.526	0.054
40	219	7.283	3.375	-0.013	0.081
40	220	8.111	4.175	-0.061	0.014
40	273	14.785	8.178	-0.138	0.397
40	409	10.897	4.024	-0.442	-0.239
50	1	10.978	6.480	1.037	0.298
50	2	13.285	7.331	1.107	-0.041
50	3	7.483	5.520	0.707	0.858
50	4	2.888	6.566	0.035	0.005
50	5	10.180	7.481	-1.627	0.570
50	6	12.986	5.887	-0.442	0.048
50	7	11.867	3.392	-0.852	0.664
50	8	12.340	3.720	-0.877	0.278
50	9	14.047	8.833	-0.082	0.186
50	10	2.420	8.477	0.666	0.245
50	11	1.778	7.798	0.511	-0.102
50	12	1.455	8.083	0.601	0.051
50	13	1.138	7.606	0.540	-0.065
50	14	11.660	9.602	0.105	0.052
50	15	11.482	9.197	0.139	-0.017
50	16	10.999	9.528	0.200	0.156
50	17	13.049	2.012	-1.315	0.987
50	18	14.148	3.964	-0.732	0.408
50	19	14.852	4.642	-0.444	-0.149
50	21	10.012	1.698	0.113	0.085
50	22	9.565	1.004	0.108	0.153
50	23	1.736	4.351	0.579	0.517
50	24	0.918	3.131	1.421	0.388
50	25	10.785	11.301	-0.202	-0.666
50	74	13.000	12.715	-0.044	-0.186
50	75	0.356	8.475	0.512	0.016
50	213	3.616	12.509	-0.597	0.461
50	214	3.173	12.313	-0.475	0.462
50	215	4.187	11.593	-0.374	0.693
50	216	3.843	11.356	-0.323	0.520
50	217	7.810	4.789	0.064	0.044
50	218	3.010	3.882	-0.526	0.054
50	219	7.278	3.407	-0.013	0.081
50	220	8.087	4.180	-0.061	0.014
50	273	14.729	8.337	-0.167	0.396
50	409	10.720	3.928	-0.453	-0.245
60	1	11.393	6.599	1.037	0.298
60	2	13.728	7.314	1.111	-0.060
60	3	7.766	5.864	0.903	0.584
60	4	2.902	6.568	0.035	0.005
60	5	9.529	7.709	-1.597	0.511
60	6	12.809	5.906	-0.105	-0.159
60	7	11.527	3.658	-0.877	0.676
60	8	11.990	3.831	-0.705	0.419
60	9	14.015	8.907	-0.082	0.185
60	10	2.686	8.575	0.630	0.223
60	11	1.982	7.757	0.550	0.001
60	12	1.696	8.103	0.601	0.051
60	13	1.354	7.580	0.540	-0.064
60	14	11.702	9.623	0.105	0.052
60	15	11.538	9.191	0.139	-0.018
60	16	11.080	9.591	0.200	0.156
60	17	12.523	2.407	-1.315	0.986
60	18	13.855	4.127	-0.648	0.184
60	19	14.675	4.582	-0.444	-0.149
60	21	10.057	1.732	0.113	0.085
60	22	9.608	1.065	0.108	0.153
60	23	1.968	4.558	0.579	0.517
60	24	1.486	3.286	1.313	0.237
60	25	10.705	11.035	-0.203	-0.665
60	74	12.982	12.640	-0.044	-0.187
60	75	0.561	8.481	0.512	0.016
60	76	0.292	7.760	0.619	0.017
60	213	3.377	12.693	-0.615	0.455
60	214	2.983	12.498	-0.560	0.427
60	215	4.038	11.870	-0.550	0.575
60	216	3.714	11.564	-0.465	0.465
60	217	7.836	4.806	0.064	0.044
60	218	2.799	3.903	-0.601	-0.024
60	219	7.273	3.439	-0.013	0.080
60	220	8.062	4.186	-0.061	0.014
60	273	14.662	8.496	-0.236	0.393
60	409	10.539	3.830	-0.460	-0.249
70	1	11.808	6.718	1.037	0.245
70	2	14.173	7.291	1.121	-0.104
70	3	8.127	6.097	0.987	0.466
70	4	2.916	6.570	0.035	0.005
70	5	8.890	7.913	-1.597	0.511
70	6	12.767	5.842	-0.105	-0.159
70	7	11.176	3.928	-0.877	0.676
70	8	11.708	3.999	-0.686	0.434
70	9	13.982	8.981	-0.082	0.185
70	10	2.938	8.664	0.309	0.017
70	11	2.202	7.758	0.609	0.157
70	12	1.936	8.124	0.569	0.088
70	13	1.570	7.554	0.540	-0.064
70	14	11.744	9.644	0.105	0.052
70	15	11.593	9.183	0.139	-0.017
70	16	11.160	9.653	0.160	0.148
70	17	11.997	2.801	-1.310	0.926
70	18	13.596	4.200	-0.648	0.184
70	19	14.497	4.523	-0.444	-0.149
70	21	10.102	1.766	1.115	-0.310
70	22	9.651	1.127	0.455	0.023
70	23	2.199	4.765	0.805	0.449
70	24	2.011	3.381	1.286	0.199
70	25	10.624	10.769	-0.526	-0.610
70	74	12.965	12.565	-0.044	-0.186
70	75	0.766	8.487	0.513	0.015
70	76	0.540	7.767	0.619	0.018
70	213	3.131	12.875	-0.616	0.455
70	214	2.759	12.669	-0.596	0.412
70	215	3.818	12.100	-0.667	0.495
70	216	3.528	11.749	-0.559	0.429
70	217	7.862	4.824	0.064	0.044
70	218	2.559	3.893	-0.677	-0.102
70	219	7.268	3.471	-0.012	0.081
70	220	8.038	4.191	-0.061	0.014
